GRID,GRID,0x12b19d3e2ccc14da04fae33e63652ce469b3f2fd,$0.1113,18.83%,$38
CCCX,Clipper Coin Capital,0x378903a03fb2c3ac76bb52773e3ce11340377a32,$0.0027,-7.64%,"$16,317"
DOCK,Dock,0xe5dada80aa6477e85d09747f2842f7993d0df71c,$0.0099,-1.55%,"$902,209"
FUEL,Fuel Token,0xea38eaa3c86c8f9b751533ba2e562deb9acded40,$0.0081,-8.08%,"$341,718"
PAI,PCHAIN,0xb9bb08ab7e9fa0a1356bd4a39ec0ca267e03b0b3,$0.0058,-5.11%,"$159,917"
NGC,NAGA Coin,0x72dd4b6bd852a3aa172be4d6c5a6dbec588cf131,$0.0706,-15.97%,"$146,680"
VIB,VIB,0x2C974B2d0BA1716E644c1FC59982a89DDD2fF724,$0.0235,-6.58%,"$854,488"
TFD,TE-FOOD,0xe5f166c0d8872b68790061317bb6cca04582c912,$0.0083,-6.61%,"$7,248"
UPP,SENTINEL PROTOCOL,0xc86d054809623432210c107af2e3f619dcfbf652,$0.0141,-6.81%,"$1,716,958"
XCEL,XCELTOKEN,0xf6276830c265a779a2225b9d2fcbab790cbeb92b,$0.0560,--,$0
SSP,smartshare token,0x624d520bab2e4ad83935fa503fb130614374e850,$0.0009,-6.79%,"$675,476"
COV,Covesting,0xe2fb6529ef566a080e6d23de0bd351311087d567,$0.2314,-7.51%,"$3,387"
PLBT,Polybius,0x0affa06e7fbe5bc9a764c979aa66e8256a631f02,$1.0097,-3.39%,"$2,763"
SPANK,SPANK,0x42d6622dece394b54999fbd73d108123806f6a18,$0.0132,-6.44%,"$2,184"
BCPT,BLOCKMASON CREDIT PROTOCOL TOKEN,0x1c4481750daa5ff521a2a7490d9981ed46465dbd,$0.0335,-3.57%,"$2,214,193"
TAU,Lamden Tau,0xc27a2f05fa577a83ba0fdb4c38443c0718356501,$0.0271,-3.71%,"$16,513"
MRK,Mark,0xf453b5b9d4e0b5c62ffb256bb2378cc2bc8e8a89,$0.0058,-5.30%,"$108,257"
COB,Cobinhood,0xb2f7eb1f2c37645be61d73953035360e768d81e6,$0.0096,-5.18%,"$15,202"
AURA,Aurora DAO,0xcdcfc0f66c522fd086a1b725ea3c0eeb9f9e8814,$0.0246,-8.98%,"$13,975"
GNX,Genaro X,0x6ec8a24cabdc339a06a172f8223ea557055adaa5,$0.0153,-5.88%,"$13,845,627"
INO,Ino Coin,0xc9859fccc876e6b4b3c749c5d29ea04f48acb74f,$0.1866,-1.98%,"$1,880,305"
SKB,Sakura Bloom,0x4af328c52921706dcb739f25786210499169afe6,$0.0014,-5.85%,"$148,193"
DGX,Digix Gold Token,0x4f3afec4e5a3f2a6a1a411def7d7dfe50ee057bf,$41.6402,-5.92%,"$712,359"
DAPS,DAPSTOKEN,0x93190dbce9b9bd4aa546270a8d1d65905b5fdd28,$0.0001,-6.81%,"$10,023"
SWFTC,SwftCoin,0x0bb217e40f8a5cb79adf04e1aab60e5abd0dfc1e,$0.0010,-4.27%,"$1,215,499"
EKT,EDUCare,0xbab165df9455aa0f2aed1f2565520b91ddadb4c8,$0.0080,-5.68%,"$78,892"
LUN,Lunyr,0xfa05A73FfE78ef8f1a739473e462c54bae6567D9,$1.5669,-6.70%,"$1,588,501"
FOTA,FOTA,0x4270bb238f6dd8b1c3ca01f96ca65b2647c06d3c,$0.0075,-5.54%,"$834,958"
BMC,Blackmoon Crypto Token,0xdf6ef343350780bf8c3410bf062e0c015b1dd671,$0.1625,-4.44%,"$25,609"
ADT,AdToken,0xd0d6d6c5fe4a677d343cc433536bb717bae167dd,$0.0059,-7.52%,"$417,575"
STQ,Storiqa,0x5c3a228510d246b78a3765c20221cbf3082b44a4,$0.0004,-8.00%,"$586,099"
Xaurum,Xaurum,0x4DF812F6064def1e5e029f1ca858777CC98D2D81,$0.0382,-2.55%,"$4,013"
IVY,IvyKoin Public Network Tokens,0xA4eA687A2A7F29cF2dc66B39c68e4411C0D00C49,$0.0111,0.97%,"$1,814"
QAU,Quantum,0x671abbe5ce652491985342e85428eb1b07bc6c64,$0.0455,14.39%,$0
TTC ,TTC Protocol (TTC) (TTC,0x9389434852b94bbad4c8afed5b7bdbc5ff0c2275,$0.0121,-8.53%,"$114,525"
DPY,Delphy Token,0x6c2adc2073994fb2ccc5032cc2906fa221e9b391,$0.0671,44.02%,"$3,451,212"
DCC,Distributed Credit Chain,0xffa93aacf49297d51e211817452839052fdfb961,$0.0011,-12.98%,"$42,200"
XRL,Rialto,0xb24754be79281553dc1adc160ddf5cd9b74361a4,$0.0406,-6.05%,"$9,899"
ZCN,0chain,0xb9EF770B6A5e12E45983C5D80545258aA38F3B78,$0.0825,-0.54%,"$18,625"
UFR,Upfiring,0xea097a2b1db00627b2fa17460ad260c016016977,$0.1681,7.34%,"$33,277"
ROCK2,ICE ROCK MINING,0xC16b542ff490e01fcc0DC58a60e1EFdc3e357cA6,$0.2026,-5.45%,"$1,565"
IMT,MoneyToken,0x13119e34e140097a507b07a5564bde1bc375d9e6,$0.0003,2.02%,"$51,220"
FLUZ,FluzFluz,0x954b5de09a55e59755acbda29e1eb74a45d30175,$0.0154,-1.82%,$15
DX,DxChain Token,0x973e52691176d36453868d9d86572788d27041a9,$0.0002,-4.30%,"$121,597"
BZ,BZ,0x4375e7ad8a01b8ec3ed041399f62d9cd120e0063,$0.0701,-4.40%,"$37,904,161"
SPD,SPINDLE,0x1dea979ae76f26071870f824088da78979eb91c8,$0.0008,-3.87%,"$30,569"
UP,UpToken,0x6ba460ab75cd2c56343b3517ffeba60748654d26,$0.0210,-12.91%,"$249,133"
VIN,VIN,0xf3e014fe81267870624132ef3a646b8e83853a96,$0.0064,-1.86%,"$18,191"
CHSB,SwissBorg,0xba9d4199fab4f26efe3551d490e3821486f135ba,$0.0053,-6.30%,"$13,909"
SDA,Six Domain Asset,0x4212fea9fec90236ecc51e41e2096b16ceb84555,$0.0043,-4.66%,"$38,602"
EDN,Eden Coin,0x05860d453c7974cbf46508c06cba14e211c629ce,$0.0037,-6.07%,"$99,481"
OIO,Online.io,0xa3efef1a1e3d1ad72b9d0f4253e7c9c084c2c08b,$0.0035,-5.81%,$391
XES,Proxeus,0xa017ac5fac5941f95010b12570b812c974469c2c,$0.0145,--,$0
B2BX,B2BX,0x5d51fcced3114a8bb5e90cdd0f9d682bcbcc5393,$0.1765,-4.48%,"$397,150"
KICK,KickCoin,0x27695e09149adc738a978e9a678f99e4c39e9eb9,$0.0047,-5.41%,"$72,395"
REM,REMME,0x83984d6142934bb535793a82adb0a46ef0f66b6d,$0.0046,-7.24%,"$341,555"
BWX,BlueWhaleToken,0xbd168cbf9d3a375b38dc51a202b5e8a4e52069ed,$0.0001,-4.20%,"$13,205"
CBT,CommerceBlock,0x076C97e1c869072eE22f8c91978C99B4bcB02591,$0.0156,-11.40%,"$2,132"
NANJ,NANJCOIN,0xffe02ee4c69edf1b340fcad64fbd6b37a7b9e265,$0.0001,-1.95%,"$3,274"
SPC,SpaceChain,0x8069080a922834460c3a092fb2c1510224dc066b,$0.0051,-8.13%,"$4,507"
CAG,ChangeBank,0x7d4b8cce0591c9044a22ee543533b72e976e36c3,$0.0703,-5.73%,"$86,756"
DACS,DACSEE,0xa31108e5bab5494560db34c95492658af239357c,$0.0035,-5.67%,"$96,594"
HMC,Hms Token,0xAa0bb10CEc1fa372eb3Abc17C933FC6ba863DD9E,$0.0064,-5.66%,"$87,472"
DEC,Darico Ecosystem Coin,0x89c6c856a6db3e46107163d0cda7a7ff211bd655,$0.0494,-5.06%,"$10,379"
BAAS,BaaSid,0x3e65e1eefde5ea7ccfc9a9a1634abe90f32262f8,$0.0012,4.23%,$448
ST,FirstBlood,0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7,$0.0296,-1.32%,$258
DNA,DNA,0x82b0e50478eeafde392d45d1259ed1071b6fda81,$0.0374,-11.82%,$37
DADI,DADI,0xfb2f26f266fb2805a387230f2aa0a331b4d96fba,$0.0331,-2.64%,"$122,614"
FREE,Free Coin,0x2f141ce366a2462f02cea3d12cf93e4dca49e4fd,$0.0000,44.85%,"$13,763"
SNX,Synthetix Network Token,0xc011a72400e58ecd99ee497cf89e3775d4bd732f,$0.0357,-11.81%,"$22,918"
QUN,QunQunCommunities,0x264dc2dedcdcbb897561a57cba5085ca416fb7b4,$0.0037,-3.55%,"$321,569"
GIM,Gimli,0xae4f56f072c34c0a65b3ae3e4db797d831439d93,$0.0303,--,$0
RBLX,Rublix,0xfc2c4d8f95002c14ed0a7aa65102cac9e5953b5e,$0.1154,-13.34%,"$13,244"
LND,Lendingblock,0x0947b0e6d821378805c9598291385ce7c791a6b2,$0.0036,-13.07%,"$109,590"
VIT,Vice,0x23b75bc7aaf28e2d6628c3f424b3882f8f072a3c,$0.0059,202.46%,$366
NTK,NeuroToken,0x69beab403438253f13b6e92db91f7fb849258263,$0.0302,-10.68%,"$20,882"
ZCO,Zebi Coin,0x2008e3057bd734e10ad13c9eae45ff132abc1722,$0.0047,-5.22%,"$90,443"
GEN,DAOstack,0x543ff227f64aa17ea132bf9886cab5db55dcaddf,$0.0617,-1.48%,"$5,904"
XPA,XPlay,0x90528aeb3a2b736b780fd1b6c478bb7e1d643170,$0.0410,-5.65%,"$37,656"
ROL,DICE,0x2e071D2966Aa7D8dECB1005885bA1977D6038A65,$0.3344,-1.11%,"$5,020"
GET,Guaranteed Entrance Token,0x8a854288a5976036a725879164ca3e91d30c6a1b,$0.2046,-10.16%,$20
CXO,CargoX,0xb6ee9668771a79be7967ee29a63d4184f8097143,$0.0175,-4.43%,"$14,120"
WET,We Show Token,0x36d10c6800d569bb8c4fe284a05ffe3b752f972c,$0.0141,5.16%,"$157,147"
WTT,WTT,0x84119cb33e8f590d75c2d6ea4e6b0741a7494eda,$0.7765,--,$0
XDCE,XinFin XDCE,0x41ab1b6fcbb2fa9dced81acbdec13ea6315f2bf2,$0.0006,-0.78%,"$183,701"
cV,cVToken,0xda6cb58a0d0c01610a29c5a65c303e13e885887c,$0.0003,-6.04%,"$6,557"
CSNO,BitDice,0x29d75277ac7f0335b2165d0895e8725cbf658d73,$0.0320,-12.78%,$3
FXT,FuzeX,0x1829aa045e21e0d59580024a951db48096e01782,$0.0030,-3.10%,"$45,451"
GAT,GAT,0x687174f8c49ceb7729d925c3a961507ea4ac7b28,$0.0042,17.89%,"$2,046,841"
SENT,SENTinel,0xa44e5137293e855b1b7bc7e2c6f8cd796ffcb037,$0.0011,-8.42%,"$6,774"
TAAS,TAAS,0xe7775a6e9bcf904eb39da2b68c5efb4f9360e08c,$0.2725,0.36%,$222
Seele,SeeleToken,0xb1eef147028e9f480dbc5ccaa3277d417d1b85f0,$0.0032,-1.79%,"$83,841"
Gene,Gene Source Code Chain,0x884181554dfa9e578d36379919c05c25dc4a15bb,$0.0058,-5.29%,"$12,891"
DIVX,Divi Exchange Token,0x13f11c9905a08ca76e3e853be63d4f0944326c72,$0.0026,8.81%,"$3,196"
PAL,PolicyPal Network,0xfedae5642668f8636a11987ff386bfd215f942ee,$0.0044,-5.67%,"$86,883"
DRP,DCORP,0x621d78f2ef2fd937bfca696cabaf9a779f59b3ed,$0.2588,--,$0
FNKOS,FNKOSToken,0x0707681f344deb24184037fc0228856f2137b02e,$0.0150,7.46%,"$13,026"
UBT,UniBright,0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e,$0.0147,-4.42%,"$153,213"
ADST,Adshares,0x422866a8f0b032c5cf1dfbdef31a20f4509562b0,$0.1061,38.20%,$604
FTT,FarmaTrust Token,0x2aec18c5500f21359ce1bea5dc1777344df4c0dc,$0.0034,-14.42%,"$100,756"
MRPH,Morpheus.Network,0x7b0c06043468469967dba22d1af33d77d44056c8,$0.0685,-9.60%,$127
EBC,EBCoin,0x31f3d9d1bece0c033ff78fa6da60a6048f3e13c5,$0.0005,-1.31%,"$16,177"
SKM,Skrumble Token,0xd99b8a7fa48e25cce83b81812220a3e03bf64e5f,$0.0026,1.75%,"$1,333,588"
GSC,Global Social Chain,0x228ba514309ffdf03a81a205a6d040e429d6e80c,$0.0041,-4.45%,"$118,108"
MIB,Mobile Integrated Blockchain,0x146d8d942048ad517479c9bab1788712af180fde,$0.0264,-4.23%,"$20,045"
CEEK,CEEK,0xb056c38f6b7dc4064367403e26424cd2c60655e1,$0.0039,-4.82%,"$29,597"
MOT,MOT,0x263c618480dbe35c300d8d5ecda19bbb986acaed,$0.0496,-3.84%,"$33,142"
DAX,DAEX Token,0x0b4bdc478791897274652dc15ef5c135cae61e60,$0.0053,-2.90%,"$640,750"
MVL,Mass Vehicle Ledger Token,0xa849eaae994fb86afa73382e9bd88c2b6b18dc71,$0.0003,-15.64%,"$3,754"
BKX,BANKEX,0x45245bc59219eeaaf6cd3f382e078a461ff9de7b,$0.0195,-5.41%,"$200,918"
UUU,UNetworkToken,0x3543638ed4a9006e4840b105944271bcea15605d,$0.0003,-4.10%,"$95,960"
ROC,ROC,0x1bcbc54166f6ba149934870b60506199b6c9db6d,$1.3092,--,$0
HDG,Hedge,0xffe8196bc259e8dedc544d935786aa4709ec3e64,$0.4864,--,$0
ULT,Ultiledger,0xe884cc2795b9c45beeac0607da9539fd571ccf85,$0.0065,-0.65%,"$49,113"
HBT,Hubiits,0xdd6c68bb32462e01705011a4e2ad1a60740f217f,$0.1178,-7.51%,$67
BET,Dao.Casino,0x8aa33a7899fcc8ea5fbe6a608a109c3893a1b8b2,$0.0107,-7.79%,$908
Soar,Soarcoin,0xD65960FAcb8E4a2dFcb2C2212cb2e44a02e2a57E,$0.0016,-2.85%,$694
MITx,Morpheus Infrastructure Token,0x4a527d8fc13c5203ab24ba0944f4cb14658d1db6,$0.0085,18.58%,"$53,867"
MYST,Mysterium,0xa645264C5603E96c3b0B078cdab68733794B0A71,$0.0744,24.64%,$64
HVN,Hiveterminal Token,0xC0Eb85285d83217CD7c891702bcbC0FC401E2D9D,$0.0043,-9.50%,"$9,201"
SNC,SunContract,0xF4134146AF2d511Dd5EA8cDB1C4AC88C57D60404,$0.0142,-0.76%,"$236,618"
HST,Decision Token,0x554c20b7c486beee439277b4540a434566dc4c02,$0.0539,-8.65%,"$37,287"
HOT,Hydro Protocol,0x9af839687f6c94542ac5ece2e317daae355493a1,$0.0024,-12.74%,"$25,004"
HMQ,Humaniq,0xcbcc0f036ed4788f63fc0fee32873d6a7487b908,$0.0092,-5.17%,"$239,049"
TMT,Traxia Membership Token,0x3209f98bebf0149b769ce26d71f7aea8e435efea,$0.0034,-7.64%,"$45,292"
LIFE,PureLifeCoin,0xff18dbc487b4c2e3222d115952babfda8ba52f5f,$0.0001,45.05%,$542
BANCA,BANCA,0x998b3b82bc9dba173990be7afb772788b5acb8bd,$0.0001,-4.56%,"$38,156"
TTV,Token for Television,0xa838be6e4b760e6061d4732d6b9f11bf578f9a76,$0.0040,-2.92%,$335
UBEX,UBEX Token,0x6704b673c70de9bf74c8fba4b4bd748f0e2190e1,$0.0005,-7.75%,"$443,489"
MDT,Measurable Data Token,0x814e0908b12a99fecf5bc101bb5d0b8b5cdf7d26,$0.0039,-4.16%,"$189,439"
BLT,Bloom,0x107c4504cd79c5d2696ea0030a8dd4e92601b82e,$0.0333,-10.59%,"$76,853"
NET,NimiqNetwork,0xcfb98637bcae43C13323EAa1731cED2B716962fD,$0.0006,-8.06%,"$99,385"
BBK,Brickblock,0x4a6058666cf1057eac3cd3a5a614620547559fc9,$0.0211,-7.96%,"$28,682"
EXC,Eximchain Token,0x00c4b398500645eb5da00a1a379a88b11683ba01,$0.0236,--,$0
ELEC,ElectrifyAsia,0xd49ff13661451313ca1553fd6954bd1d9b6e02b9,$0.0030,-5.08%,"$22,600"
TIME,TIME,0x6531f133e6deebe7f2dce5a0441aa7ef330b4e53,$2.2216,0.77%,"$39,252"
ROBET,RoBET - Truly Decentralized Sportsbetting,0x2344871f523cbb28a4f60045531184cf1f03ad24,$1.9629,-4.49%,$604
DOV,DOVU,0xac3211a5025414af2866ff09c23fc18bc97e79b1,$0.0039,-4.55%,$43
LCS,LocalCoinSwap Cryptoshare,0xaa19961b6b858d9f18a115f25aa1d98abc1fdba8,$0.0298,8.93%,"$119,408"
RPD,Rapids,0x4bf4f2ea258bf5cb69e9dc0ddb4a7a46a7c10c53,$0.0001,-0.90%,"$1,207"
KCASH,Kcash,0x32d74896f05204d1b6ae7b0a3cebd7fc0cd8f9c7,$0.0046,-2.18%,"$223,816"
SHIP,ShipChain SHIP,0xe25b0bba01dc5630312b6a21927e578061a13f55,$0.0070,-5.32%,$0
AIR,AirToken,0x27dce1ec4d3f72c3e457cc50354f1f975ddef488,$0.0015,--,$0
YEE,Yee - A Blockchain-powered & Cloud-based Socia,0x922105fad8153f516bcfb829f56dc097a0e1d705,$0.0011,-11.16%,"$368,641"
ISR,Insureum Token,0xb16d3ed603d62b125c6bd45519eda40829549489,$0.0086,-4.78%,"$39,181"
EXRN,EXRP Network,0xe469c4473af82217b30cf17b10bcdb6c8c796e75,$0.0000,-6.58%,"$45,480"
FDZ,Friendz Coin,0x23352036e911a22cfc692b5e2e196692658aded9,$0.0030,-3.52%,"$11,920"
AXPR,aXpire,0xC39E626A04C5971D770e319760D7926502975e47,$0.0055,-7.52%,"$76,525"
FTI,FTI,0x943ed852dadb5c3938ecdc6883718df8142de4c8,$0.0005,-12.32%,"$221,505"
CAPP,Cappasity,0x04f2e7221fdb1b52a68169b25793e51478ff0329,$0.0029,-3.73%,"$60,616"
AMLT,AMLT,0xca0e7269600d353f70b14ad118a49575455c0f2f,$0.0165,-11.65%,$768
COVA,Covalent Token,0xb37a769b37224449d92aac57de379e1267cd3b00,$0.0014,-8.30%,"$318,924"
CARD,Cardstack,0x954b890704693af242613edef1b603825afcd708,$0.0006,-0.20%,"$103,572"
YEED,YGGDRASH,0xca2796f9f61dc7b238aab043971e49c6164df375,$0.0003,-4.75%,"$87,923"
SONIQ,Soniq Token,0x1c62aca2b7605db3606eacda7bc67a1857ddb8ff,$0.0321,-14.14%,$98
IXT,iXledger,0xfca47962d45adfdfd1ab2d972315db4ce7ccf094,$0.0401,-7.75%,$533
ZAP,ZAP TOKEN,0x6781a0f84c7e9e846dcb84a9a5bd49333067b104,$0.0108,-8.60%,"$1,013"
BMC,BitMartToken,0x986EE2B944c42D017F52Af21c4c69B84DBeA35d8,$0.0118,-7.22%,"$361,372"
PAT,PATRON,0xF3b3Cad094B89392fcE5faFD40bC03b80F2Bc624,$0.0041,-3.67%,"$1,003,464"
LINA,LINA,0xc05d14442a510de4d3d71a3d316585aa0ce32b50,$0.0172,-7.55%,"$21,800"
BOX,ContentBox Token,0x63f584fa56e60e4d0fe8802b27c7e6e3b33e007f,$0.0022,-1.75%,"$133,746"
LFT,Linfinity,0xe0c8087ce1a17bdd5d6c12eb52f8d7eff7791987,$0.0023,-2.92%,"$25,758"
LEV,Leverj,0x0f4ca92660efad97a9a70cb0fe969c755439772c,$0.0116,--,$0
LXT,LiteXToken,0xbc46d9961a3932f7d6b64abfdec80c1816c4b835,$0.0017,-18.23%,"$108,802"
RMESH,RightMesh Token,0x8d5682941ce456900b12d47ac06a88b47c764ce1,$0.0220,2.02%,"$38,079"
WTL,Welltrado token,0x9a0587eae7ef64b2b38a10442a44cfa43edd7d2a,$0.0329,-15.10%,"$3,992"
LATX,LatiumX,0x2f85e502a988af76f7ee6d83b7db8d6c0a823bf9,$0.0126,1.96%,"$68,057"
INV,Invacio Coin,0xece83617db208ad255ad4f45daf81e25137535bb,$0.0401,14.27%,"$4,464"
SIM,Simmitri,0x7528e3040376edd5db8263db2f5bd1bed91467fb,$0.0214,-18.84%,"$5,500"
Bez,Bezop,0x3839d8ba312751aa0248fed6a8bacb84308e20ed,$0.0245,-8.76%,"$156,369"
GARD,HASHGARD,0x5c64031c62061865e5fd0f53d3cdaef80f72e99d,$0.0000,-5.67%,"$314,246"
DATx,DATx,0xabbbb6447b68ffd6141da77c18c7b5876ed6c5ab,$0.0009,-2.31%,"$129,688"
HKN,Hacken,0x9e6b2b11542f2bc52f3029077ace37e8fd838d7f,$0.2377,-19.10%,"$2,947"
SXUT,Spectre.ai U-Token,0x2c82c73d5b34aa015989462b2948cd616a37641f,$0.0514,-7.09%,"$16,632"
SNET,Snetwork,0xff19138b039d938db46bdda0067dc4ba132ec71c,$0.0093,-4.05%,"$63,829"
NCC,NeuroChain Clausius,0x5d48f293baed247a2d0189058ba37aa238bd4725,$0.0048,-5.34%,"$12,301"
ASTRO,AstroTokens,0x7b22938ca841aa392c93dbb7f4c42178e3d65e88,$0.3775,--,$0
ABYSS,ABYSS,0x0e8d6b471e332f140e7d9dbb99e5e3822f728da6,$0.0055,-7.61%,"$133,920"
X8X,X8XToken,0x910dfc18d6ea3d6a7124a6f8b5458f281060fa4c,$0.0158,2.55%,"$2,118"
HSC,HashCoin,0x2bba3cf6de6058cc1b4457ce00deb359e2703d7f,$0.0001,-6.45%,"$4,247"
Guppy,Guppy,0xf7b098298f7c69fc14610bf71d5e02c60792894c,$0.0165,-5.69%,"$98,050"
VZT,Vezt,0x9720b467a710382A232a32F540bDCed7d662a10B,$0.0153,40.56%,$26
ZSC,ZeusShieldCoin,0x7A41e0517a5ecA4FdbC7FbebA4D4c47B9fF6DC63,$0.0011,-11.21%,"$16,027"
DRT,DomRaiderToken,0x9af4f26941677c706cfecf6d3379ff01bb85d5ab,$0.0021,-3.76%,"$50,136"
FLIXX,Flixx,0xf04a8ac553fcedb5ba99a64799155826c136b0be,$0.0150,-12.64%,$734
TRXC,TRONCLASSIC,0xad5fe5b0b8ec8ff4565204990e4405b2da117d8e,$0.0000,-84.67%,"$2,385"
RVT,RvT,0x3d1ba9be9f66b8ee101911bc36d3fb562eac2244,$0.0457,-1.07%,"$5,392"
ABL,Airbloc,0xf8b358b3397a8ea5464f8cc753645d42e14b79ea,$0.0051,-1.01%,"$161,499"
,ICOS,0x014B50466590340D41307Cc54DCee990c8D58aa8,$2.4082,--,$0
ETK,EnergiToken,0x3c4a3ffd813a107febd57b2f01bc344264d90fde,$0.0006,-9.32%,$845
ZMN,ZMINE Token,0x554ffc77f4251a9fb3c0e3590a6a205f8d4e067d,$0.0089,-7.43%,"$3,571"
AID,AidCoin,0x37e8789bb9996cac9156cd5f5fd32599e6b91289,$0.0263,7.49%,"$109,079"
OWN,OwnData,0x170b275ced089fffaebfe927f445a350ed9160dc,$0.0001,-13.35%,"$18,810"
OPEN,OPEN,0x69c4bb240cf05d51eeab6985bab35527d04a8c64,$0.0027,--,$0
MTN,MedToken,0x41dbecc1cdc5517c6f76f6a6e836adbee2754de3,$0.0048,-5.26%,"$351,815"
SHL,Oyster Shell,0x8542325b72c6d9fc0ad2ca965a78435413a915a0,$0.0138,--,$0
SNOV,Snovio,0xbdc5bac39dbe132b1e030e898ae3830017d7d969,$0.0029,43.89%,"$40,126"
AVT,AVT,0x0d88ed6e74bbfd96b831231638b66c05571e824f,$0.1931,1.30%,"$12,595"
PNK,Pinakion,0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d,$0.0055,-4.53%,"$1,346"
ONL,On.Live,0x6863be0e7cf7ce860a574760e9020d519a8bdc47,$0.0532,-4.42%,"$77,660"
STK,STK,0xae73b38d1c9a8b274127ec30160a4927c4d71824,$0.0034,28.78%,"$245,292"
TFL,TrueFlip,0xa7f976c360ebbed4465c2855684d1aae5271efa9,$0.1834,6.23%,"$42,496"
EKO,EchoLink,0xa6a840e50bcaa50da017b91a0d86b8b2d41156ee,$0.0031,-5.89%,"$173,711"
CPAY,CPAY,0x0Ebb614204E47c09B6C3FeB9AAeCad8EE060E23E,$0.0168,-3.60%,$0
sUSD,Synth sUSD,0x57ab1e02fee23774580c119740129eac7081e9d3,$0.9862,-0.77%,"$2,524"
SWT,SwarmCity,0xb9e7f8568e08d5659f5d29c4997173d84cdf2607,$0.1360,-11.87%,"$17,673"
ALIS,Alis,0xea610b1153477720748dc13ed378003941d84fab,$0.0289,-4.22%,$138
BTT,blocktrade,0xfa456cf55250a839088b27ee32a424d7dacb54ff,$0.0208,-6.53%,"$2,450"
TDP,TrueDeck,0x5b11aacb6bddb9ffab908fdce739bf4aed554327,$0.0348,-14.28%,"$280,406"
EGT,Egretia,0x8e1b448ec7adfc7fa35fc2e885678bd323176e34,$0.0003,-13.02%,"$1,387,184"
CTR,Centra,0x96A65609a7B84E8842732DEB08f56C3E21aC6f8a,$0.0165,--,$0
INSTAR,Insights Network,0xc72fe8e3dd5bef0f9f31f259399f301272ef2a2d,$0.0081,-10.81%,"$42,680"
ELI,EligmaToken,0xc7c03b8a3fc5719066e185ea616e87b88eba44a3,$0.0079,7.87%,"$108,446"
SS,Sharder,0xbbff862d906e348e9946bfb2132ecb157da3d4b4,$0.0039,1.06%,"$266,065"
XNK,Ink Protocol,0xbc86727e770de68b1060c91f6bb6945c73e10388,$0.0056,-5.68%,"$45,119"
IDH,indaHash Coin,0x5136c98a80811c3f46bdda8b5c4555cfd9f812f0,$0.0027,-4.53%,"$120,064"
BDG,BitDegree,0x1961b3331969ed52770751fc718ef530838b6dee,$0.0030,-5.78%,$632
PTOY,Patientory,0x8ae4bf2c33a8e667de34b54938b0ccd03eb8cc06,$0.0155,-4.43%,"$30,821"
OXY,Oxycoin,0x869b1f57380ae501d387b19262efd3c0eb7501b0,$0.0012,-15.02%,$139
NIO,Autonio,0x5554e04e76533e1d14c52f05beef6c9d329e1e30,$0.0130,-4.27%,"$119,632"
PRIX,Privatix,0x3adfc4999f77d04c8341bac5f3a76f58dff5b37a,$0.9757,-1.96%,$654
REAL,Real Estate Asset Ledger,0x9214ec02cb71cba0ada6896b8da260736a67ab10,$0.1060,-2.91%,$470
IFOOD,Ifoods Token,0x81e74a3ea4bab2277aa3b941e9d9f37b08ac5374,$0.0004,-11.13%,"$3,188"
ZPR,ZPER,0xb5b8f5616fe42d5ceca3e87f3fddbdd8f496d760,$0.0008,-13.48%,"$38,689"
uDOO,uDOO,0x0df721639ca2f7ff0e1f618b918a65ffb199ac4e,$0.0114,-5.37%,"$14,751"
MLC,Mallcoin Token,0xc72ed4445b3fe9f0863106e344e241530d338906,$0.0058,6.97%,"$29,716"
TOL,Tolar Token,0xd07d9fe2d2cc067015e2b4917d24933804f42cfa,$0.0042,-5.18%,"$278,230"
WIX,Wixlar,0x7ba19b7f7d106a9a1e0985397b94f38eee0b555e,$0.0181,-5.05%,"$16,396"
DAV,DAV Token,0xd82df0abd3f51425eb15ef7580fda55727875f14,$0.0022,-6.07%,"$43,158"
VCT,ValueCyberToken,0x9746953f5b1324a78132895cfd263f417b0faae3,$0.0098,-9.27%,"$202,247"
OPT,Opus,0x4355fC160f74328f9b383dF2EC589bB3dFd82Ba0,$0.0071,-4.59%,$41
CPY,COPYTRACK,0xf44745fbd41f6a1ba151df190db0564c5fcc4410,$0.0319,18.84%,$816
MAS,MidasProtocol,0x23ccc43365d9dd3882eab88f43d515208f832430,$0.0038,-2.21%,"$48,098"
TTU,TaTaTu,0x9cda8a60dd5afa156c95bd974428d91a0812e054,$0.0103,-33.53%,$174
FUCK,Finally Usable Crypto Karma,0x65be44c747988fbf606207698c944df4442efe19,$0.0170,--,$0
BBC,B2BCoin,0xe7D3e4413E29ae35B0893140F4500965c74365e5,$0.0020,-53.71%,"$9,039"
UCASH,UCASH,0x92e52a1a235d9a103d970901066ce910aacefd37,$0.0001,-0.69%,"$94,435"
TRST,Trustcoin,0xcb94be6f13a1182e4a4b6140cb7bf2025d28e41b,$0.0105,-2.35%,$360
NBC,Niobium,0x9f195617fa8fbad9540c5d113a99a0a0172aaedc,$0.0193,-7.79%,"$2,638"
SVD,savedroid,0xbdeb4b83251fb146687fa19d1c660f99411eefe3,$0.0004,-5.91%,$264
